large,middle,small,mini,micro,account_id,account_item,indicator,created_at,updated_at
貸借対照表,資産の部,流動資産,,,1110001,現金及び預金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110002,受取手形、売掛金及び契約資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110003,受取手形及び売掛金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110004,売掛金及び契約資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110005,受取手形・完成工事未収入金等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110006,受取手形・完成工事未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110007,受取手形,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110008,売掛金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110009,契約資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110010,完成工事未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110011,貸倒引当金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110012,関係会社売掛金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110013,割賦売掛金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110014,開発事業未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110015,不動産事業未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110016,完成業務未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110017,加盟店貸勘定,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110018,受取手形及び営業未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110019,営業未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110020,電子記録債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110021,営業貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110022,有価証券,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110023,金銭の信託,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110024,営業投資有価証券,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110025,棚卸資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110026,商品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110027,未着商品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110028,製品、副産物及び作業くず,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110029,製品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110030,商品及び製品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110031,半製品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110032,原料及び材料,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110033,原材料,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110034,原材料及び貯蔵品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110035,未着原材料,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110036,未成工事支出金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110037,未成工事支出金等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110038,仕掛品及び半成工事,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110039,仕掛品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110040,半成工事,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110041,貯蔵品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110042,棚卸不動産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110043,販売用不動産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110044,仕掛販売用不動産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110045,開発事業等支出金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110046,不動産事業支出金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110047,未成業務支出金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110048,分譲土地建物,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110049,分譲土地,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110050,前渡金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110051,前払金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110052,前払費用,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110053,未収収益,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110054,未収利息,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110055,役員短期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110056,短期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110057,関係会社短期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110058,未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110059,関係会社未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110060,未収消費税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110061,未収還付消費税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110062,未収法人税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110063,未収還付法人税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110064,営業外受取手形,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110065,営業外電子記録債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110066,１年内回収予定の長期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110067,１年内回収予定の関係会社長期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110068,１年内回収予定の差入保証金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110069,関係会社預け金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110070,関係会社短期債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110071,金銭債権信託受益権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110072,仮払金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110073,仮払消費税,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110074,仮払消費税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110075,預け金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110076,リース債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110077,リース債権及びリース投資資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110078,信用保証割賦売掛金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110079,貸借取引貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110080,借入有価証券代り金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,流動資産,,,1110081,買取債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121001,建物,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121002,建物附属設備,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121003,構築物,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121004,建物及び構築物,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121005,機械及び装置,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121006,船舶及び水上運搬具,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121007,船舶,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121008,車両運搬具,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121009,工具器具備品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121010,機械装置,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121011,工具、器具及び備品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121012,機械装置及び運搬具,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121013,車両運搬具及び工具器具備品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121014,機械、運搬具及び工具器具備品,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121015,土地,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121016,リース資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121017,建設仮勘定,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121018,航空機,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121019,山林,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121020,貸与資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121021,賃貸不動産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121022,立木,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121023,ドック船台,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121024,使用権資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121025,減価償却累計額,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121026,減損損失累計額,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,有形固定資産,,1121027,減価償却累計額及び減損損失累計額,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122001,特許権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122002,借地権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122003,地上権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122004,商標権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122005,実用新案権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122006,意匠権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122007,鉱業権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122008,漁業権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122009,入漁権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122010,ソフトウエア,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122011,ソフトウェア,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122012,ソフトウエア仮勘定,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122013,ソフトウェア仮勘定,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122014,のれん,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122015,公共施設等運営権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122016,施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122017,電話加入権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122018,電気供給施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122019,電気通信施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122020,電信電話専用施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122021,公共施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122022,水道施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122023,その他の施設利用権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122024,工業所有権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122025,借家権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122026,特許実施権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122027,顧客関連資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122028,水利権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122029,版権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,無形固定資産,,1122030,著作権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123001,投資有価証券,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123002,関係会社株式,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123003,関係会社社債,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123004,出資金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123005,関係会社出資金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123006,営業出資金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123007,匿名組合出資金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123008,長期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123009,関係会社長期貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123010,役員貸付金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123011,親会社株式,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123012,破産更生債権等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123013,長期前払費用,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123014,長期前払消費税等,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123015,前払年金費用,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123016,退職給付に係る資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123017,繰延税金資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123018,再評価に係る繰延税金資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123019,投資不動産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123020,不動産信託受益権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123021,信託土地,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123022,信託建物,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123023,リース投資資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123024,デリバティブ債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123025,長期預け金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123026,長期預金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123027,保険積立金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123028,生命保険積立金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123029,団体生命保険金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123030,会員権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123031,ゴルフ会員権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123032,施設利用会員権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123033,差入保証金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123034,関係会社長期未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123035,敷金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123036,敷金及び保証金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123037,預託金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123038,固定化営業債権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123039,事業保険積立金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123040,事業保険金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123041,入会金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123042,入会保証金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123043,信託受益権,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123044,長期営業外未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123045,長期未収入金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123046,建設協力金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123047,店舗賃借仮勘定,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123048,役員退職積立金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,投資その他の資産,,1123049,投資損失引当金,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124001,創立費,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124002,開業費,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124003,株式交付費,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124004,社債発行費,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124005,開発費,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,資産の部,固定資産,繰延資産,,1124006,繰延資産,1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210001,支払手形及び買掛金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210002,支払手形,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210003,買掛金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210004,工事未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210005,営業未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210006,支払手形及び営業未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210007,支払手形・工事未払金等,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210008,支払手形・工事未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210009,電子記録債務,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210010,業務未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210011,受託販売未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210012,不動産事業未払金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210013,加盟店借勘定,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210014,商品券,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210015,未成工事受入金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210016,未成業務受入金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210017,不動産事業受入金,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210018,未払金及び未払費用,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210019,未払費用,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210020,契約負債,-1,2023/12/28 23:16,2023/12/28 23:16
貸借対照表,負債の部,流動負債,,,1210021,前受金,-1,2023/12/28 23:16,2023/12/28 23:16
